ticket,fecha_venta,id_local,local,tipo_local,id_ciudad,ciudad,estado,pais,venta_ticket,item,id_estilo,id_medida,cantidad,estilo,medida,precio_lista,precio_venta,venta_item,costo_unitario,costo_venta,utilidad,id_tipo_calzado,tipo_calzado
40695,11/10/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1529.00,1,S003,29N,1,ULTRA-ALIVE,29 NORMAL,1529.00,1529.00,1529.00,388.00,388.00,1141.00, S ,DEPORTIVO
40711,11/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1681.00,1,C003,25N,1,CONFORT NEW YORK,25 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
40715,12/10/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1799.00,1,S001,24M,1,RAPTOR,24 Y MEDIO,1799.00,1799.00,1799.00,434.00,434.00,1365.00, S ,DEPORTIVO
40719,12/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1681.00,1,C003,30N,1,CONFORT NEW YORK,30 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
40726,12/10/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1585.00,1,D005,20N,1,SERENA STORM,20 NORMAL,1585.00,1585.00,1585.00,459.00,459.00,1126.00, D ,DAMA
40730,12/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1357.00,1,D003,21M,1,MERLE POINT,21 Y MEDIO,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
40745,12/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1529.00,1,S003,18N,1,ULTRA-ALIVE,18 NORMAL,1529.00,1529.00,1529.00,388.00,388.00,1141.00, S ,DEPORTIVO
40748,12/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,900.00,1,U001,21N,1,RELAX UNIVERSE,21 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
40766,12/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1619.00,1,S001,20N,1,RAPTOR,20 NORMAL,1799.00,1619.00,1619.00,434.00,434.00,1185.00, S ,DEPORTIVO
40788,12/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1128.00,1,D007,22N,1,REFLEXION EDGE,22 NORMAL,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
40795,12/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1311.00,1,C001,21N,1,COMFORT VERONA,21 NORMAL,1311.00,1311.00,1311.00,393.00,393.00,918.00, C ,CABALLERO
40801,12/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1064.00,1,D007,22N,1,REFLEXION EDGE,22 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
40823,12/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1591.00,1,D004,26N,1,PANAMA,26 NORMAL,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
40863,12/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1153.00,1,C004,20N,1,MIRIDIA,20 NORMAL,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
40865,13/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,900.00,1,U001,29N,1,RELAX UNIVERSE,29 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
40867,13/10/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,4276.00,1,U002,21M,4,MINIMAL ECHO,21 Y MEDIO,1069.00,1069.00,4276.00,460.00,1840.00,2436.00, U ,UNISEX
40870,13/10/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1894.00,1,D007,21N,2,REFLEXION EDGE,21 NORMAL,947.00,947.00,1894.00,387.00,774.00,1120.00, D ,DAMA
40871,13/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1621.00,1,S001,29M,1,RAPTOR,29 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
40899,13/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1524.00,1,S001,28M,1,RAPTOR,28 Y MEDIO,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
40911,13/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1681.00,1,C003,29N,1,CONFORT NEW YORK,29 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
40915,13/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,30M,1,COMFORT VERONA,30 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
40924,13/10/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1865.00,1,D005,25N,1,SERENA STORM,25 NORMAL,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
40945,13/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,900.00,1,U001,29N,1,RELAX UNIVERSE,29 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
40956,14/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1328.00,1,D002,24M,1,TANGERINE,24 Y MEDIO,1328.00,1328.00,1328.00,386.00,386.00,942.00, D ,DAMA
40963,14/10/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2033.00,1,D005,20N,1,SERENA STORM,20 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
41009,14/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1272.00,1,D001,26M,1,SPLEND MARNA,26 Y MEDIO,1272.00,1272.00,1272.00,397.00,397.00,875.00, D ,DAMA
41011,14/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1844.00,1,C002,26N,1,CONFORT MILAN,26 NORMAL,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
41012,14/10/2020,17,CRUZ DEL SUR,POPULAR,PUE,PUEBLA,PUEBLA,MÉXICO,1317.00,1,D004,22M,1,PANAMA,22 Y MEDIO,1448.00,1317.00,1317.00,421.00,421.00,896.00, D ,DAMA
41028,14/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,4848.00,1,D003,25N,4,MERLE POINT,25 NORMAL,1212.00,1212.00,4848.00,442.00,1768.00,3080.00, D ,DAMA
41029,15/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1333.00,1,D006,25M,1,COLORFUL SPRING,25 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
41041,15/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1144.00,1,U002,30N,1,MINIMAL ECHO,30 NORMAL,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
41058,15/10/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1448.00,1,D004,21N,1,PANAMA,21 NORMAL,1448.00,1448.00,1448.00,421.00,421.00,1027.00, D ,DAMA
41070,15/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,4066.00,1,D005,19N,2,SERENA STORM,19 NORMAL,2033.00,2033.00,4066.00,459.00,918.00,3148.00, D ,DAMA
41074,15/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,3188.00,2,C001,29M,1,COMFORT VERONA,29 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
41074,15/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,3188.00,1,C003,27M,1,CONFORT NEW YORK,27 Y MEDIO,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41094,15/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,3600.00,1,U001,26M,4,RELAX UNIVERSE,26 Y MEDIO,900.00,900.00,3600.00,424.00,1696.00,1904.00, U ,UNISEX
41099,15/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1507.00,1,C001,22M,1,COMFORT VERONA,22 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
41117,15/10/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1621.00,1,S001,22N,1,RAPTOR,22 NORMAL,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
41129,15/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1621.00,1,S001,19M,1,RAPTOR,19 Y MEDIO,1621.00,1621.00,1621.00,434.00,434.00,1187.00, S ,DEPORTIVO
41138,15/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1048.00,1,C004,28N,1,MIRIDIA,28 NORMAL,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
41158,16/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1681.00,1,C003,22N,1,CONFORT NEW YORK,22 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41165,16/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,900.00,1,U001,24N,1,RELAX UNIVERSE,24 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
41168,16/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,22N,1,REFLEXION EDGE,22 NORMAL,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
41170,17/10/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1865.00,1,D005,20M,1,SERENA STORM,20 Y MEDIO,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
41261,17/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1048.00,1,C004,30M,1,MIRIDIA,30 Y MEDIO,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
41268,17/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1153.00,1,C004,26M,1,MIRIDIA,26 Y MEDIO,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
41269,17/10/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1196.00,1,D001,25M,1,SPLEND MARNA,25 Y MEDIO,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
41274,18/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1681.00,1,C003,19N,1,CONFORT NEW YORK,19 NORMAL,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41292,18/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1296.00,1,C001,25N,1,COMFORT VERONA,25 NORMAL,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
41321,18/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1738.00,1,S003,24N,1,ULTRA-ALIVE,24 NORMAL,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
41322,18/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,846.00,1,C004,21M,1,MIRIDIA,21 Y MEDIO,901.00,846.00,846.00,392.00,392.00,454.00, C ,CABALLERO
41325,18/10/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1333.00,1,D006,19M,1,COLORFUL SPRING,19 Y MEDIO,1333.00,1333.00,1333.00,380.00,380.00,953.00, D ,DAMA
41329,18/10/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,3510.00,1,D001,26M,3,SPLEND MARNA,26 Y MEDIO,1272.00,1170.00,3510.00,397.00,1191.00,2319.00, D ,DAMA
41344,18/10/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1144.00,1,U002,30M,1,MINIMAL ECHO,30 Y MEDIO,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
41383,18/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1507.00,1,C001,21M,1,COMFORT VERONA,21 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
41391,18/10/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2033.00,1,D005,25N,1,SERENA STORM,25 NORMAL,2033.00,2033.00,2033.00,459.00,459.00,1574.00, D ,DAMA
41422,18/10/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,20N,1,COMFORT VERONA,20 NORMAL,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
41428,19/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1681.00,1,C003,28M,1,CONFORT NEW YORK,28 Y MEDIO,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41448,19/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1865.00,1,D005,23N,1,SERENA STORM,23 NORMAL,1865.00,1865.00,1865.00,459.00,459.00,1406.00, D ,DAMA
41453,19/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1026.00,1,U001,27M,1,RELAX UNIVERSE,27 Y MEDIO,1026.00,1026.00,1026.00,424.00,424.00,602.00, U ,UNISEX
41458,19/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1357.00,1,D003,22M,1,MERLE POINT,22 Y MEDIO,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
41464,19/10/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1357.00,1,D003,22N,1,MERLE POINT,22 NORMAL,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
41472,19/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1144.00,1,U002,18N,1,MINIMAL ECHO,18 NORMAL,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
41484,19/10/2020,11,ARAGON,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1479.00,1,C003,27N,1,CONFORT NEW YORK,27 NORMAL,1479.00,1479.00,1479.00,396.00,396.00,1083.00, C ,CABALLERO
41485,19/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1681.00,1,C003,27M,1,CONFORT NEW YORK,27 Y MEDIO,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41488,19/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1738.00,1,S003,19M,1,ULTRA-ALIVE,19 Y MEDIO,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
41494,19/10/2020,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1069.00,1,U002,30N,1,MINIMAL ECHO,30 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
41523,19/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1144.00,1,U002,30N,1,MINIMAL ECHO,30 NORMAL,1144.00,1144.00,1144.00,460.00,460.00,684.00, U ,UNISEX
41525,19/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1128.00,1,D007,21M,1,REFLEXION EDGE,21 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
41527,19/10/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1678.00,1,D002,24N,1,TANGERINE,24 NORMAL,1678.00,1678.00,1678.00,386.00,386.00,1292.00, D ,DAMA
41528,20/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2908.00,2,C002,19M,1,CONFORT MILAN,19 Y MEDIO,1844.00,1844.00,1844.00,420.00,420.00,1424.00, C ,CABALLERO
41528,20/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2908.00,1,D007,25N,1,REFLEXION EDGE,25 NORMAL,1064.00,1064.00,1064.00,387.00,387.00,677.00, D ,DAMA
41563,20/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1212.00,1,D003,19M,1,MERLE POINT,19 Y MEDIO,1212.00,1212.00,1212.00,442.00,442.00,770.00, D ,DAMA
41571,20/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,2030.00,1,S002,21M,1,CITUAN,21 Y MEDIO,2030.00,2030.00,2030.00,394.00,394.00,1636.00, S ,DEPORTIVO
41588,20/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1591.00,1,D004,25M,1,PANAMA,25 Y MEDIO,1591.00,1591.00,1591.00,421.00,421.00,1170.00, D ,DAMA
41612,20/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1357.00,1,D003,23M,1,MERLE POINT,23 Y MEDIO,1357.00,1357.00,1357.00,442.00,442.00,915.00, D ,DAMA
41623,20/10/2020,18,LORETO,PREMIUM,PUE,PUEBLA,PUEBLA,MÉXICO,1128.00,1,D007,18M,1,REFLEXION EDGE,18 Y MEDIO,1128.00,1128.00,1128.00,387.00,387.00,741.00, D ,DAMA
41625,21/10/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1524.00,1,S001,18N,1,RAPTOR,18 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
41640,21/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1862.00,1,S002,20M,1,CITUAN,20 Y MEDIO,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
41642,21/10/2020,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,2102.00,1,C002,25M,1,CONFORT MILAN,25 Y MEDIO,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
41661,21/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1862.00,1,S002,24M,1,CITUAN,24 Y MEDIO,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
41699,21/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,1296.00,1,C001,22N,1,COMFORT VERONA,22 NORMAL,1296.00,1296.00,1296.00,393.00,393.00,903.00, C ,CABALLERO
41707,21/10/2020,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1862.00,1,S002,21N,1,CITUAN,21 NORMAL,1862.00,1862.00,1862.00,394.00,394.00,1468.00, S ,DEPORTIVO
41715,22/10/2020,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,974.00,1,C004,28N,1,MIRIDIA,28 NORMAL,1048.00,974.00,974.00,392.00,392.00,582.00, C ,CABALLERO
41718,22/10/2020,13,ANDARES,PREMIUM,GDL,GUADALAJARA,JALISCO,MÉXICO,2102.00,1,C002,24N,1,CONFORT MILAN,24 NORMAL,2102.00,2102.00,2102.00,420.00,420.00,1682.00, C ,CABALLERO
41722,22/10/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1678.00,1,D002,22M,1,TANGERINE,22 Y MEDIO,1678.00,1678.00,1678.00,386.00,386.00,1292.00, D ,DAMA
41726,22/10/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1144.00,1,D001,22N,1,SPLEND MARNA,22 NORMAL,1272.00,1144.00,1144.00,397.00,397.00,747.00, D ,DAMA
41747,22/10/2020,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,900.00,1,U001,27N,1,RELAX UNIVERSE,27 NORMAL,900.00,900.00,900.00,424.00,424.00,476.00, U ,UNISEX
41752,22/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1153.00,1,C004,18M,1,MIRIDIA,18 Y MEDIO,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
41770,22/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1116.00,1,D006,25M,1,COLORFUL SPRING,25 Y MEDIO,1240.00,1116.00,1116.00,380.00,380.00,736.00, D ,DAMA
41773,22/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1239.00,1,D006,21M,1,COLORFUL SPRING,21 Y MEDIO,1333.00,1239.00,1239.00,380.00,380.00,859.00, D ,DAMA
41777,22/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1524.00,1,S001,22N,1,RAPTOR,22 NORMAL,1524.00,1524.00,1524.00,434.00,434.00,1090.00, S ,DEPORTIVO
41780,23/10/2020,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,3459.00,1,C004,27N,3,MIRIDIA,27 NORMAL,1153.00,1153.00,3459.00,392.00,1176.00,2283.00, C ,CABALLERO
41785,23/10/2020,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,PUEBLA,MÉXICO,1738.00,1,S003,22N,1,ULTRA-ALIVE,22 NORMAL,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
41793,23/10/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1196.00,1,D001,26M,1,SPLEND MARNA,26 Y MEDIO,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
41819,23/10/2020,16,TLAQUEPAQUE,POPULAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1196.00,1,D001,22M,1,SPLEND MARNA,22 Y MEDIO,1196.00,1196.00,1196.00,397.00,397.00,799.00, D ,DAMA
41836,23/10/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,5586.00,1,S002,20M,3,CITUAN,20 Y MEDIO,1862.00,1862.00,5586.00,394.00,1182.00,4404.00, S ,DEPORTIVO
41838,23/10/2020,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,JALISCO,MÉXICO,1681.00,1,C003,19M,1,CONFORT NEW YORK,19 Y MEDIO,1681.00,1681.00,1681.00,396.00,396.00,1285.00, C ,CABALLERO
41845,23/10/2020,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1048.00,1,C004,24M,1,MIRIDIA,24 Y MEDIO,1048.00,1048.00,1048.00,392.00,392.00,656.00, C ,CABALLERO
41856,23/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1459.00,1,D002,24M,1,TANGERINE,24 Y MEDIO,1459.00,1459.00,1459.00,386.00,386.00,1073.00, D ,DAMA
41861,23/10/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1507.00,1,C001,19M,1,COMFORT VERONA,19 Y MEDIO,1507.00,1507.00,1507.00,393.00,393.00,1114.00, C ,CABALLERO
41874,23/10/2020,3,ESFERA,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1153.00,1,C004,18M,1,MIRIDIA,18 Y MEDIO,1153.00,1153.00,1153.00,392.00,392.00,761.00, C ,CABALLERO
41883,23/10/2020,12,ERMITA,POPULAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1240.00,1,D006,23N,1,COLORFUL SPRING,23 NORMAL,1240.00,1240.00,1240.00,380.00,380.00,860.00, D ,DAMA
41885,24/10/2020,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1069.00,1,U002,26N,1,MINIMAL ECHO,26 NORMAL,1069.00,1069.00,1069.00,460.00,460.00,609.00, U ,UNISEX
41907,24/10/2020,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,CIUDAD DE MÉXICO,MÉXICO,1738.00,1,S003,30M,1,ULTRA-ALIVE,30 Y MEDIO,1738.00,1738.00,1738.00,388.00,388.00,1350.00, S ,DEPORTIVO
41908,24/10/2020,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,NUEVO LEÓN,MÉXICO,1754.00,1,C003,29N,1,CONFORT NEW YORK,29 NORMAL,1866.00,1754.00,1754.00,396.00,396.00,1358.00, C ,CABALLERO
